OBJECTID,GEOID,ACCESS_,Shape__Area,Shape__Length
1594,421010158005006,Low Access,11038.0402832031,502.822854797711
1595,421010158005013,Low Access,180656.33392334,1782.81996195557
1596,421010158005014,Low Access,121094.950561523,1401.34177263166
1597,421010158005003,Low Access,46429.8269042969,866.94702136246
1598,421010157003008,Low Access,138869.397399902,1579.94201687233
1599,421010158005000,Low Access,154373.926940918,2271.84715267655
1600,421010157003035,Low Access,44633.2830200195,905.010943892479
1601,421010157003017,Low Access,67172.6114501953,1064.58516063488
1602,421010164003000,Low Access,137613.853149414,1641.05973400857
1603,421010164003002,Low Access,106251.391784668,1533.25945401851
1604,421010175004002,Low Access,100922.619262695,1469.47834865274
1605,421010164004006,Low Access,65568.9487915039,1338.22036573897
1606,421010164001006,Low Access,38271.9813232422,840.183696961529
1607,421010164001008,Low Access,103989.156066895,1479.61886665616
1608,421010164001009,Low Access,101090.113708496,1468.32219208653
1609,421010164004001,Low Access,101141.453735352,1470.04100151533
1610,421010163004014,Low Access,78501.0191650391,1386.39424112095
1611,421010164003001,Low Access,106824.846130371,1534.8766896469
1612,421010175003002,Low Access,110083.091552734,1547.29793991204
1613,421010164004013,Low Access,69074.0565795898,1159.53362709712
1614,421010164004003,Low Access,66145.8411865234,1341.28310657234
1615,421010164002008,Low Access,34165.0438842773,787.553411937702
1616,421010164003007,Low Access,129678.368591309,1572.16394921023
1617,421010164001013,Low Access,71912.5190429688,1365.58284314957
1618,421010164002006,Low Access,71779.8596191406,1365.74131242178
1619,421010177021001,Low Access,114255.400390625,1515.24654408214
1620,421010177021000,Low Access,152119.690551758,1656.89250046969
1621,421010164002001,Low Access,70467.0362548828,1354.70715266111
1622,421010163004013,Low Access,83804.7251586914,1405.31961689907
1623,421010175004004,Low Access,72242.6646728516,1368.18443005613
1624,421010164003003,Low Access,82490.4032592773,1453.01860857393
1625,421010164003009,Low Access,100637.24206543,1464.17822856977
1626,421010164002005,Low Access,72561.835144043,1368.94908609885
1627,421010175003005,Low Access,82543.6687011719,1452.06779682716
1628,421010164004004,Low Access,63174.1823730469,1329.67838228322
1629,421010164004002,Low Access,103703.837890625,1480.00309406379
1630,421010164001010,Low Access,105213.784301758,1485.43357177913
1631,421010164003008,Low Access,100938.272338867,1467.27062727602
1632,421010164004000,Low Access,104601.960205078,1479.82219501887
1633,421010164002002,Low Access,72094.568359375,1361.33096150607
1634,421010164002000,Low Access,71436.28515625,1358.62037709472
1635,421010164002007,Low Access,36552.8966674805,825.04976788591
1636,421010175004003,Low Access,100475.161376953,1465.58945034086
1637,421010175003003,Low Access,274587.311706543,2110.08126260759
1638,421010164001007,Low Access,129334.942749023,1573.26072272252
1639,421010164001004,Low Access,110605.312133789,1550.9440559038
1640,421010164004005,Low Access,63480.4393920898,1328.64359931369
1641,421010164001003,Low Access,219206.990234375,1919.86371725887
1642,421010164002003,Low Access,73956.9091796875,1368.31791792645
1643,421010164004007,Low Access,132786.597473145,1456.92414552953
1644,421010164001005,Low Access,99304.2192993164,1906.0967586514
1645,421010164001011,Low Access,73844.7602539063,1370.85480888329
1646,421010164001012,Low Access,71718.03125,1362.5838583038
1647,421010164002004,Low Access,74725.4242553711,1376.4158700754
1648,421010163004015,Low Access,79248.5668945313,1389.42166763311
1649,421010175001020,Low Access,37015.2016601563,820.949635903899
1650,421010175003004,Low Access,214331.21496582,1904.98789838085
1651,421010195023003,Low Access,90795.4697265625,1209.82587818428
1652,421010195023004,Low Access,127860.112548828,1566.54135244736
1653,421010180023002,Low Access,38595.6252441406,779.907260000844
1654,421010177024010,Low Access,36664.2230224609,878.048021673978
1655,421010177012009,Low Access,84526.6399536133,1460.53810156813
1656,421010178001003,Low Access,51388.4270019531,955.028103030942
1657,421010178001002,Low Access,88386.7622070313,1445.95678567552
1658,421010178002002,Low Access,108671.06427002,1474.1888566947
1659,421010178003006,Low Access,51511.3190307617,1056.50959339687
1660,421010179004006,Low Access,72062.3336181641,1128.21483485191
1661,421010179004003,Low Access,79804.0170288086,1190.86411233813
1662,421010179004012,Low Access,117703.672790527,1953.07212287507
1663,421010179001003,Low Access,91973.5883178711,1412.12171148517
1664,421010192001002,Low Access,70719.7807006836,1382.89785925823
1665,421010192002000,Low Access,867571.956054688,3960.53615165383
1666,421010192002003,Low Access,97738.8302001953,1452.10554599833
1667,421010192004008,Low Access,89215.5535888672,1425.19368928482
1668,421010177022002,Low Access,75846.6975708008,1378.37383852957
1669,421010192005010,Low Access,71495.7760009766,1362.32508362521
1670,421010177013004,Low Access,36681.8538208008,786.744086097975
1671,421010177012003,Low Access,68565.5776977539,1231.59147863022
1672,421010177012006,Low Access,84231.9661865234,1299.91851685503
1673,421010178005007,Low Access,158559.346374512,1605.21578307151
1674,421010178004006,Low Access,53672.6123046875,1089.7958265147
1675,421010178004005,Low Access,64297.154296875,1148.11266784116
1676,421010188006007,Low Access,34204.5627441406,747.958518210339
1677,421010188004000,Low Access,41557.3788452148,901.961225580598
1678,421010177012002,Low Access,87557.119140625,1447.75480283952
1679,421010177012008,Low Access,61711.8947753906,1197.893328011
1680,421010192004015,Low Access,78601.3687744141,1378.22807580447
1681,421010188005004,Low Access,97924.6772460938,1306.4913330388
1682,421010188006003,Low Access,98017.0808105469,1313.2351304365
1683,421010178002005,Low Access,174764.710510254,1682.21047362616
1684,421010188004008,Low Access,114308.19909668,1361.23797172536
1685,421010178003001,Low Access,79059.8350219727,1278.66551710172
1686,421010178002006,Low Access,75557.1063842773,1307.13191782256
1687,421010179004015,Low Access,128914.140197754,2058.58593835611
1688,421010179004000,No Access,79252.8598022461,1143.72667442734
1689,421010192005002,Low Access,75221.0025024414,1370.81612864224
1690,421010192005000,Low Access,80198.8135986328,1395.82378848632
1691,421010180023000,Low Access,211174.079711914,2394.33539026502
1692,421010192002008,Low Access,106575.985961914,1504.55723408567
1693,421010192002001,Low Access,38565.474609375,812.640696173648
1694,421010192003000,Low Access,99254.0364379883,1557.27719489143
1695,421010178007000,Low Access,77286.2096557617,1222.35072104881
1696,421010177013007,Low Access,72111.5333251953,1362.7279458373
1697,421010177011000,Low Access,77242.4288330078,1436.29774095735
1698,421010178007003,Low Access,63530.6975708008,1191.90531527803
1699,421010178005008,Low Access,80306.8480224609,1231.6385043173
1700,421010178004001,Low Access,61357.0841064453,1079.30063625177
1701,421010178004000,Low Access,83348.1120605469,1228.06610660203
1702,421010177024013,Low Access,54541.9955444336,1095.38839526789
1703,421010177022011,Low Access,73842.4221191406,1087.19742204856
1704,421010192006001,Low Access,105614.673034668,1501.53841918939
1705,421010178001004,Low Access,41430.1223754883,881.687402194849
1706,421010178002001,Low Access,183432.13885498,1761.6042589924
1707,421010178002000,Low Access,152827.50604248,1644.05867613778
1708,421010178003003,Low Access,56318.157043457,1016.83951804972
1709,421010179005000,Low Access,67788.8483276367,1248.09536995776
1710,421010179004004,Low Access,61774.9767456055,1275.76365768483
1711,421010179004014,Low Access,166921.549743652,2108.54278020555
1712,421010179004016,Low Access,131975.527404785,2098.43261464532
1713,421010192002005,Low Access,131358.680847168,1661.00754753048
1714,421010177022006,Low Access,75957.6331787109,1378.84563650656
1715,421010177011005,Low Access,79961.4857177734,1389.93500922093
1716,421010178005011,Low Access,37615.6687011719,778.818241721053
1717,421010177013000,Low Access,81375.5537109375,1399.60110529578
1718,421010178005002,Low Access,156527.656677246,2203.39394720579
1719,421010177012010,Low Access,76614.3101196289,1433.24360237026
1720,421010178005006,Low Access,88553.5286254883,1274.16010843813
1721,421010178001008,Low Access,70077.6841430664,1177.37560535563
1722,421010188005000,Low Access,116252.051147461,1568.77972420863
1723,421010188003010,Low Access,80657.8626098633,1221.96687012763
1724,421010188005006,Low Access,169206.156860352,1723.16693399986
1725,421010179005003,Low Access,65443.4382324219,1261.30887062638
1726,421010179001000,Low Access,268962.641235352,2223.40423543923
1727,421010179004007,Low Access,83767.0969238281,1217.88389893982
1728,421010178002004,Low Access,52404.538269043,1023.40548391249
1729,421010179004001,Low Access,63212.4909057617,1061.35880156135
1730,421010188007008,Low Access,166155.086181641,1978.34722608888
1731,421010192001005,Low Access,77016.6214599609,1404.62038051192
1732,421010192005009,Low Access,66512.9315185547,1343.72004322526
1733,421010192002007,Low Access,91502.1538696289,1436.24419241221
1734,421010192002010,Low Access,103534.053405762,1497.73222927269
1735,421010192002009,Low Access,102937.752258301,1495.57040300152
1736,421010192004003,Low Access,53560.9854125977,930.05265082929
1737,421010177022000,Low Access,76508.0830078125,1384.06168169602
1738,421010192003004,Low Access,88915.7512817383,1457.74994226746
1739,421010177013001,Low Access,59209.3721923828,1061.50616296897
1740,421010192003005,Low Access,119520.043151855,1625.15098456721
1741,421010177012004,Low Access,61126.5348510742,1202.88467735423
1742,421010178007002,Low Access,89741.2740478516,1293.09088012076
1743,421010179005004,Low Access,65233.1156616211,1253.04709947466
1744,421010177012007,Low Access,111555.836975098,1790.59542136131
1745,421010178001000,Low Access,122770.430603027,1580.79380847918
1746,421010188005003,Low Access,154099.893493652,1575.51076368741
1747,421010178003000,Low Access,91256.0521850586,1331.50522130176
1748,421010178003008,Low Access,40659.5978393555,884.090929569039
1749,421010178003002,Low Access,32720.7701416016,754.569447926492
1750,421010179001002,Low Access,90456.442565918,1438.76767394125
1751,421010177022010,Low Access,78183.9896850586,1126.61250479001
1752,421010177022009,Low Access,72175.270324707,1300.97073297139
1753,421010177022004,Low Access,75430.7901611328,1369.43001173477
1754,421010192006000,Low Access,155525.667297363,1681.67524505023
1755,421010177022007,Low Access,76203.2326049805,1379.58272303626
1756,421010177011006,Low Access,304926.987792969,2206.80694626946
1757,421010178005000,Low Access,155076.510864258,2085.33778610772
1758,421010177011008,Low Access,101041.129455566,1695.96440956683
1759,421010177013009,Low Access,98776.8574829102,1462.15622501832
1760,421010177011001,Low Access,85477.9750366211,1464.76723824287
1761,421010192003006,Low Access,102415.976867676,1569.90749391648
1762,421010178005010,Low Access,75241.4138183594,1126.86173103867
1763,421010178005009,Low Access,92635.8165283203,1286.12148432467
1764,421010178005001,Low Access,398282.736755371,2833.38498724262
1765,421010177024012,Low Access,60293.5250244141,1290.76948409478
1766,421010192005003,Low Access,91191.9090576172,1212.98809788475
1767,421010192001004,Low Access,78317.5557250977,1410.43741998513
1768,421010192005001,Low Access,75431.4931640625,1371.65446336174
1769,421010192001003,Low Access,80941.9614868164,1423.7214669503
1770,421010192001000,Low Access,89274.2775878906,1445.89875135577
1771,421010192003003,Low Access,91021.6340332031,1422.15922614794
1772,421010192003001,Low Access,121719.067687988,1634.01164177782
1773,421010177013002,Low Access,55824.9985961914,1041.83370552393
1774,421010177011004,Low Access,71492.5365600586,1360.16702658431
1775,421010178005004,Low Access,86494.0830688477,1322.85049988519
1776,421010178003005,Low Access,117680.4453125,1411.58021433512
1777,421010177022012,Low Access,37016.5242919922,926.671608536195
1778,421010192001001,Low Access,72368.3838500977,1383.76191830683
1779,421010178001005,Low Access,80051.4820556641,1133.62330236286
1780,421010178001009,Low Access,87256.2238769531,1258.88242112752
1781,421010192002006,Low Access,42262.089050293,842.390188096044
1782,421010192003002,Low Access,120506.648254395,1628.87151321477
1783,421010192002004,Low Access,116713.932556152,1523.05959756954
1784,421010178005003,Low Access,77779.7843017578,1157.14961100976
1785,421010178001007,Low Access,109313.149169922,1372.32975360202
1786,421010188005001,Low Access,114692.024597168,1561.42488321498
1787,421010188006004,Low Access,83569.1057128906,1244.38911571232
1788,421010179005001,Low Access,63587.81640625,1237.32252147733
1789,421010179005002,Low Access,64238.8462524414,1243.79776601156
1790,421010178003009,Low Access,66991.5493774414,1083.36666112328
1791,421010179004008,Low Access,279227.419433594,2283.04889252194
1792,421010192004005,Low Access,102874.702636719,1289.64983997416
1793,421010177022005,Low Access,76297.0302124023,1380.6857855047
1794,421010177011009,Low Access,151847.218261719,1887.5683248167
1795,421010192005011,Low Access,85506.9411010742,1411.91062496019
1796,421010177013008,Low Access,71505.8278198242,1360.28596147168
1797,421010177011007,Low Access,51307.3096923828,1083.39321220206
1798,421010178004004,Low Access,23417.169921875,617.162660540379
1799,421010178004007,Low Access,44395.0310058594,897.529388415653
1800,421010178001001,Low Access,87798.6724853516,1450.84571168814
1801,421010178001006,Low Access,85393.3795166016,1243.57230912025
1802,421010188005002,Low Access,135196.337036133,1631.01708872583
1803,421010188005005,Low Access,126764.479187012,1578.49598437782
1804,421010179004002,Low Access,77094.7147216797,1161.68656515291
